dataset_type	num_seeds	seed	config_L	config_m	task_name	model_variant	checkpoint_step	model_id	eval_type	context_size	control_type	sequence_id	target_config_L	target_config_m	source_seeds	appears_in_training	accuracy	num_correct	evaluation_timestamp	training_phase	shuffle_before_packing	seed_balanced_batching
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	163	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.784598	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	164	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.788853	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	165	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.793074	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	166	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.797275	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	167	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.801534	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	168	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.805742	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	169	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.810000	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	170	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.814269	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	171	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.818505	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	172	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.822760	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	173	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.827017	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	174	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.831251	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	175	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.835451	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	176	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.839698	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	177	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.843942	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	178	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.848170	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	179	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.852371	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	180	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.856633	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	181	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.860896	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	182	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.865137	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	183	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.869384	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	184	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.873631	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	185	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.877845	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	186	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.882057	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	187	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.886295	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	188	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.890524	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	189	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.894712	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	190	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.898955	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	191	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.903184	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	192	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.907379	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	193	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.911566	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	194	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.915818	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	195	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.920061	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	196	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.924308	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	197	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.928495	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	198	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.932692	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	normal	199	5	2	[200001]	False	0.0	0	2025-08-22 19:22:25.936939	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	0	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.941177	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	1	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.945410	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	2	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.949619	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	3	5	2	[200000]	False	1.0	1	2025-08-22 19:22:25.953820	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	4	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.958077	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	5	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.962307	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	6	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.966571	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	7	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.970830	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	8	5	2	[200000]	False	1.0	1	2025-08-22 19:22:25.975053	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	9	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.979257	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	10	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.983464	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	11	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.987717	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	12	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.991936	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	13	5	2	[200000]	False	0.0	0	2025-08-22 19:22:25.996124	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	14	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.000363	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	15	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.004625	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	16	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.008886	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	17	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.013121	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	18	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.017308	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	19	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.021531	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	20	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.025760	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	21	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.029962	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	22	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.034153	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	23	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.038411	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	24	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.042668	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	25	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.046920	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	26	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.051174	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	27	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.055409	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	28	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.059614	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	29	5	2	[200000]	False	1.0	1	2025-08-22 19:22:26.063811	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	30	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.068065	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	31	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.072323	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	32	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.076568	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	33	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.080760	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	34	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.085011	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	35	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.089261	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	36	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.093531	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	37	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.097808	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	38	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.102064	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	39	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.106308	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	40	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.110517	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	41	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.114774	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	42	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.119015	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	43	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.123253	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	44	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.127473	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	45	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.131679	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	46	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.135875	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	47	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.140131	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	48	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.144384	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	49	5	2	[200000]	False	1.0	1	2025-08-22 19:22:26.148617	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	50	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.152811	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	51	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.157062	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	52	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.161316	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	53	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.165547	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	54	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.169780	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	55	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.173999	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	56	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.178198	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	57	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.182459	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	58	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.186678	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	59	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.190885	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	60	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.195077	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	61	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.199315	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	62	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.203503	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	63	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.207704	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	64	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.211943	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	65	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.216139	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	66	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.220327	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	67	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.224577	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	68	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.228784	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	69	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.232980	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	70	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.237218	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	71	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.241413	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	72	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.245619	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	73	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.249865	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	74	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.254123	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	75	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.258385	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	76	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.262620	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	77	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.266813	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	78	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.270996	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	79	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.275242	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	80	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.279489	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	81	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.283754	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	82	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.288008	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	83	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.292264	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	10170	clm_noshuffle_seedbalanced_step10170_732395	ood_transfer	4	shuffled_context	84	5	2	[200000]	False	0.0	0	2025-08-22 19:22:26.296501	late	False	True
